timestamp,jarak_mm,debit_lpm,ph_air,hujan_mm,asli_endapan_mm,asli_sumbatan
2025-11-26 23:45:00+00:00,974.1,108.3,6.59,0.0,218.8,0.0
2025-11-27 00:00:00+00:00,1194.2,100.8,7.29,0.0,4.9,0.0
2025-11-27 00:15:00+00:00,1184.4,114.8,7.18,0.0,4.9,0.0
2025-11-27 00:30:00+00:00,1185.0,102.0,7.45,0.0,4.9,0.0
2025-11-27 00:45:00+00:00,1199.6,111.6,7.34,0.0,5.0,0.0
2025-11-27 01:00:00+00:00,1184.8,111.6,7.32,0.0,5.0,0.0
2025-11-27 01:15:00+00:00,1193.5,102.5,7.29,0.0,5.1,0.0
2025-11-27 01:30:00+00:00,1194.4,107.0,7.2,0.0,5.1,0.0
2025-11-27 01:45:00+00:00,1181.8,106.9,7.32,0.0,5.2,0.0
2025-11-27 02:00:00+00:00,1193.5,100.9,7.28,0.0,5.2,0.0
2025-11-27 02:15:00+00:00,1183.6,101.7,7.13,0.0,5.3,0.0
2025-11-27 02:30:00+00:00,1184.0,102.6,7.19,0.0,5.4,0.0
2025-11-27 02:45:00+00:00,1192.6,112.1,7.56,0.0,5.4,0.0
2025-11-27 03:00:00+00:00,1186.1,100.5,7.26,0.0,5.5,0.0
2025-11-27 03:15:00+00:00,1192.9,107.9,7.16,0.0,5.5,0.0
2025-11-27 03:30:00+00:00,1189.8,104.0,7.42,0.0,5.6,0.0
2025-11-27 03:45:00+00:00,1190.4,109.1,7.19,0.0,5.6,0.0
2025-11-27 04:00:00+00:00,1192.7,107.4,7.31,0.0,5.7,0.0
2025-11-27 04:15:00+00:00,1186.0,101.5,6.97,0.0,5.7,0.0
2025-11-27 04:30:00+00:00,1191.8,107.1,7.29,0.0,5.8,0.0
2025-11-27 04:45:00+00:00,1187.8,109.9,7.38,0.0,5.8,0.0
2025-11-27 05:00:00+00:00,1190.4,106.6,7.38,0.0,5.9,0.0
2025-11-27 05:15:00+00:00,1186.8,109.8,7.4,0.0,5.9,0.0
2025-11-27 05:30:00+00:00,1181.9,108.4,7.29,0.0,5.9,0.0
2025-11-27 05:45:00+00:00,1188.2,107.4,7.34,0.0,6.0,0.0
2025-11-27 06:00:00+00:00,1191.5,113.7,7.2,0.0,6.0,0.0
2025-11-27 06:15:00+00:00,1189.8,105.6,7.19,0.0,6.1,0.0
2025-11-27 06:30:00+00:00,1183.6,109.2,7.4,0.0,6.1,0.0
2025-11-27 06:45:00+00:00,1185.6,113.6,7.11,0.0,6.2,0.0
2025-11-27 07:00:00+00:00,1187.2,114.8,7.26,0.0,6.2,0.0
2025-11-27 07:15:00+00:00,1187.4,101.6,7.11,0.0,6.3,0.0
2025-11-27 07:30:00+00:00,1185.3,104.9,7.15,0.0,6.3,0.0
2025-11-27 07:45:00+00:00,1187.5,104.1,7.2,0.0,6.4,0.0
2025-11-27 08:00:00+00:00,1189.4,107.0,7.1,0.0,6.4,0.0
2025-11-27 08:15:00+00:00,1186.0,110.0,7.27,0.0,6.5,0.0
2025-11-27 08:30:00+00:00,1182.1,112.7,7.31,0.0,6.5,0.0
2025-11-27 08:45:00+00:00,1180.8,109.7,7.17,0.0,6.6,0.0
2025-11-27 09:00:00+00:00,1186.8,101.2,7.39,0.0,6.6,0.0
2025-11-27 09:15:00+00:00,1190.0,100.8,7.25,0.0,6.7,0.0
2025-11-27 09:30:00+00:00,1185.2,108.7,7.21,0.0,6.7,0.0
2025-11-27 09:45:00+00:00,1187.9,112.4,7.49,0.0,6.8,0.0
2025-11-27 10:00:00+00:00,1187.0,113.5,7.36,0.0,6.9,0.0
2025-11-27 10:15:00+00:00,1184.1,112.1,7.21,0.0,6.9,0.0
2025-11-27 10:30:00+00:00,1186.1,109.7,7.45,0.0,6.9,0.0
2025-11-27 10:45:00+00:00,1186.4,106.7,7.14,0.0,7.0,0.0
2025-11-27 11:00:00+00:00,1189.8,109.8,7.47,0.0,7.0,0.0
2025-11-27 11:15:00+00:00,1188.6,106.9,7.35,0.0,7.1,0.0
2025-11-27 11:30:00+00:00,1189.0,106.9,7.09,0.0,7.1,0.0
2025-11-27 11:45:00+00:00,1185.6,103.3,7.26,0.0,7.2,0.0
2025-11-27 12:00:00+00:00,1186.3,106.4,7.27,0.0,7.2,0.0
2025-11-27 12:15:00+00:00,1191.4,114.7,7.41,0.0,7.3,0.0
2025-11-27 12:30:00+00:00,1182.2,107.1,7.34,0.0,7.3,0.0
2025-11-27 12:45:00+00:00,1191.0,107.3,7.07,0.0,7.4,0.0
2025-11-27 13:00:00+00:00,1189.4,109.6,7.44,0.0,7.4,0.0
2025-11-27 13:15:00+00:00,1183.8,102.9,7.12,0.0,7.5,0.0
2025-11-27 13:30:00+00:00,1180.5,103.8,7.27,0.0,7.5,0.0
2025-11-27 13:45:00+00:00,1192.1,111.8,7.39,0.0,7.6,0.0
2025-11-27 14:00:00+00:00,1178.4,111.2,7.25,0.0,7.6,0.0
2025-11-27 14:15:00+00:00,1192.1,104.7,7.29,0.0,7.7,0.0
2025-11-27 14:30:00+00:00,1184.3,101.6,7.03,0.0,7.7,0.0
2025-11-27 14:45:00+00:00,1185.8,103.9,7.32,0.0,7.8,0.0
2025-11-27 15:00:00+00:00,1187.1,106.6,7.12,0.0,7.9,0.0
2025-11-27 15:15:00+00:00,1189.9,113.3,7.42,0.0,7.9,0.0
2025-11-27 15:30:00+00:00,1184.8,108.8,7.38,0.0,8.0,0.0
2025-11-27 15:45:00+00:00,1192.1,113.5,7.24,0.0,8.0,0.0
2025-11-27 16:00:00+00:00,1176.2,110.9,7.34,0.0,8.1,0.0
2025-11-27 16:15:00+00:00,1184.7,107.1,7.27,0.0,8.1,0.0
2025-11-27 16:30:00+00:00,1188.0,109.1,7.25,0.0,8.2,0.0
2025-11-27 16:45:00+00:00,1189.4,110.8,7.26,0.0,8.2,0.0
2025-11-27 17:00:00+00:00,1189.1,114.2,7.37,0.0,8.2,0.0
2025-11-27 17:15:00+00:00,1186.3,101.5,7.03,0.0,8.3,0.0
2025-11-27 17:30:00+00:00,1181.7,113.7,7.26,0.0,8.4,0.0
2025-11-27 17:45:00+00:00,1190.7,100.7,7.26,0.0,8.4,0.0
2025-11-27 18:00:00+00:00,1187.0,112.6,7.33,0.0,8.5,0.0
2025-11-27 18:15:00+00:00,1192.8,113.8,7.37,0.0,8.5,0.0
2025-11-27 18:30:00+00:00,1181.4,113.0,7.32,0.0,8.5,0.0
2025-11-27 18:45:00+00:00,1178.9,102.7,7.39,0.0,8.6,0.0
2025-11-27 19:00:00+00:00,1188.2,114.7,7.22,0.0,8.7,0.0
2025-11-27 19:15:00+00:00,1188.4,104.9,7.19,0.0,8.7,0.0
2025-11-27 19:30:00+00:00,1190.5,113.2,7.21,0.0,8.8,0.0
2025-11-27 19:45:00+00:00,1183.5,115.3,7.2,0.0,8.8,0.0
2025-11-27 20:00:00+00:00,1179.5,104.7,7.37,0.0,8.9,0.0
2025-11-27 20:15:00+00:00,1179.2,114.7,7.14,0.0,8.9,0.0
2025-11-27 20:30:00+00:00,1190.1,106.9,7.35,0.0,8.9,0.0
2025-11-27 20:45:00+00:00,1182.7,109.0,7.21,0.0,9.0,0.0
2025-11-27 21:00:00+00:00,1177.6,105.8,7.44,0.0,9.0,0.0
2025-11-27 21:15:00+00:00,1182.4,115.3,7.38,0.0,9.1,0.0
2025-11-27 21:30:00+00:00,1183.9,104.7,7.08,0.0,9.2,0.0
2025-11-27 21:45:00+00:00,1187.7,111.0,7.21,0.0,9.2,0.0
2025-11-27 22:00:00+00:00,1176.5,106.4,7.28,0.0,9.2,0.0
2025-11-27 22:15:00+00:00,1183.7,114.3,7.18,0.0,9.3,0.0
2025-11-27 22:30:00+00:00,1182.7,111.8,7.22,0.0,9.3,0.0
2025-11-27 22:45:00+00:00,1183.0,107.5,7.3,0.0,9.4,0.0
2025-11-27 23:00:00+00:00,1188.6,112.3,7.14,0.0,9.5,0.0
2025-11-27 23:15:00+00:00,1177.6,106.2,7.53,0.0,9.5,0.0
2025-11-27 23:30:00+00:00,1183.7,107.4,6.99,0.0,9.6,0.0
2025-11-27 23:45:00+00:00,1192.3,107.0,7.12,0.0,9.6,0.0
2025-11-28 00:00:00+00:00,1186.4,109.5,7.15,0.0,9.7,0.0
2025-11-28 00:15:00+00:00,1183.0,115.4,7.33,0.0,9.7,0.0
2025-11-28 00:30:00+00:00,1189.0,110.7,7.14,0.0,9.8,0.0
2025-11-28 00:45:00+00:00,1182.0,104.9,7.26,0.0,9.8,0.0
2025-11-28 01:00:00+00:00,1176.8,107.1,7.14,0.0,9.8,0.0
2025-11-28 01:15:00+00:00,1192.0,111.1,7.23,0.0,9.9,0.0
2025-11-28 01:30:00+00:00,1189.0,102.0,7.39,0.0,9.9,0.0
2025-11-28 01:45:00+00:00,1188.2,114.2,7.38,0.0,9.9,0.0
2025-11-28 02:00:00+00:00,1179.4,106.1,7.22,0.0,10.0,0.0
2025-11-28 02:15:00+00:00,1181.2,101.3,7.29,0.0,10.0,0.0
2025-11-28 02:30:00+00:00,1182.1,101.4,7.21,0.0,10.1,0.0
2025-11-28 02:45:00+00:00,1187.6,110.7,7.31,0.0,10.1,0.0
2025-11-28 03:00:00+00:00,1177.1,111.3,7.35,0.0,10.1,0.0
2025-11-28 03:15:00+00:00,1191.1,103.0,6.97,0.0,10.2,0.0
2025-11-28 03:30:00+00:00,1178.5,109.1,7.21,0.0,10.3,0.0
2025-11-28 03:45:00+00:00,1097.7,185.3,7.29,2.61,10.3,0.0
2025-11-28 04:00:00+00:00,1007.9,337.0,7.41,5.07,10.4,0.0
2025-11-28 04:15:00+00:00,878.9,608.2,7.51,7.23,10.4,0.0
2025-11-28 04:30:00+00:00,723.6,817.5,7.47,8.97,10.5,0.0
2025-11-28 04:45:00+00:00,684.4,890.8,7.34,10.19,10.6,0.0
2025-11-28 05:00:00+00:00,690.0,842.9,7.55,10.82,10.6,0.0
2025-11-28 05:15:00+00:00,689.4,922.9,7.49,10.82,10.7,0.0
2025-11-28 05:30:00+00:00,687.8,909.4,7.52,10.19,10.8,0.0
2025-11-28 05:45:00+00:00,689.6,931.0,7.45,8.97,10.8,0.0
2025-11-28 06:00:00+00:00,686.3,891.5,7.53,7.23,10.9,0.0
2025-11-28 06:15:00+00:00,685.7,929.1,7.19,5.07,11.0,0.0
2025-11-28 06:30:00+00:00,689.8,876.4,7.37,2.61,11.0,0.0
2025-11-28 06:45:00+00:00,685.3,878.8,7.28,0.0,11.1,0.0
2025-11-28 07:00:00+00:00,689.2,886.8,7.25,0.0,11.1,0.0
2025-11-28 07:15:00+00:00,688.5,865.8,7.35,0.0,11.2,0.0
2025-11-28 07:30:00+00:00,688.1,818.4,7.25,0.0,11.2,0.0
2025-11-28 07:45:00+00:00,683.8,821.1,7.22,0.0,11.2,0.0
2025-11-28 08:00:00+00:00,686.3,876.6,7.29,0.0,11.3,0.0
2025-11-28 08:15:00+00:00,685.1,937.2,7.16,0.0,11.3,0.0
2025-11-28 08:30:00+00:00,717.1,837.5,7.33,0.0,11.4,0.0
2025-11-28 08:45:00+00:00,874.1,578.0,7.52,0.0,11.4,0.0
2025-11-28 09:00:00+00:00,1005.1,364.9,7.37,0.0,11.5,0.0
2025-11-28 09:15:00+00:00,1092.0,178.2,7.33,0.0,11.5,0.0
2025-11-28 09:30:00+00:00,1184.1,107.3,7.4,0.0,11.6,0.0
2025-11-28 09:45:00+00:00,1183.8,103.1,7.26,0.0,11.6,0.0
2025-11-28 10:00:00+00:00,1177.3,112.6,7.1,0.0,11.7,0.0
2025-11-28 10:15:00+00:00,1177.1,107.7,7.38,0.0,11.7,0.0
2025-11-28 10:30:00+00:00,1183.0,103.9,7.26,0.0,11.8,0.0
2025-11-28 10:45:00+00:00,1181.1,104.4,7.38,0.0,11.8,0.0
2025-11-28 11:00:00+00:00,1179.9,101.1,7.19,0.0,11.9,0.0
2025-11-28 11:15:00+00:00,1187.6,103.7,7.11,0.0,11.9,0.0
2025-11-28 11:30:00+00:00,1179.5,113.7,7.5,0.0,12.0,0.0
2025-11-28 11:45:00+00:00,1181.6,104.2,7.29,0.0,12.0,0.0
2025-11-28 12:00:00+00:00,1192.7,106.5,7.29,0.0,12.1,0.0
2025-11-28 12:15:00+00:00,1176.9,107.3,7.33,0.0,12.1,0.0
2025-11-28 12:30:00+00:00,1179.6,114.1,7.43,0.0,12.2,0.0
2025-11-28 12:45:00+00:00,1184.8,105.4,7.38,0.0,12.2,0.0
2025-11-28 13:00:00+00:00,1181.0,109.3,7.27,0.0,12.3,0.0
2025-11-28 13:15:00+00:00,1176.3,115.2,7.4,0.0,12.3,0.0
2025-11-28 13:30:00+00:00,1178.0,107.1,7.17,0.0,12.4,0.0
2025-11-28 13:45:00+00:00,1177.0,101.6,7.21,0.0,12.5,0.0
2025-11-28 14:00:00+00:00,1184.5,109.1,7.14,0.0,12.5,0.0
2025-11-28 14:15:00+00:00,1176.1,103.7,7.06,0.0,12.6,0.0
2025-11-28 14:30:00+00:00,1186.3,103.7,7.4,0.0,12.6,0.0
2025-11-28 14:45:00+00:00,1178.2,111.3,7.23,0.0,12.7,0.0
2025-11-28 15:00:00+00:00,1177.4,113.7,7.4,0.0,12.7,0.0
2025-11-28 15:15:00+00:00,1187.5,101.8,7.15,0.0,12.8,0.0
2025-11-28 15:30:00+00:00,1186.2,109.7,7.25,0.0,12.8,0.0
2025-11-28 15:45:00+00:00,1181.7,112.2,7.06,0.0,12.9,0.0
2025-11-28 16:00:00+00:00,1182.9,109.1,7.13,0.0,12.9,0.0
2025-11-28 16:15:00+00:00,1179.7,111.9,7.26,0.0,13.0,0.0
2025-11-28 16:30:00+00:00,1177.8,115.3,7.13,0.0,13.0,0.0
2025-11-28 16:45:00+00:00,1179.3,111.2,7.01,0.0,13.1,0.0
2025-11-28 17:00:00+00:00,1187.1,104.1,7.19,0.0,13.1,0.0
2025-11-28 17:15:00+00:00,1175.4,109.9,7.09,0.0,13.2,0.0
2025-11-28 17:30:00+00:00,1185.4,114.2,7.26,0.0,13.3,0.0
2025-11-28 17:45:00+00:00,1184.2,101.4,7.29,0.0,13.3,0.0
2025-11-28 18:00:00+00:00,1187.5,102.8,7.22,0.0,13.3,0.0
2025-11-28 18:15:00+00:00,1180.5,104.5,7.1,0.0,13.4,0.0
2025-11-28 18:30:00+00:00,1179.0,108.5,7.3,0.0,13.4,0.0
2025-11-28 18:45:00+00:00,1181.1,104.2,7.25,0.0,13.5,0.0
2025-11-28 19:00:00+00:00,1180.1,112.5,7.13,0.0,13.6,0.0
2025-11-28 19:15:00+00:00,1181.9,113.2,7.29,0.0,13.6,0.0
2025-11-28 19:30:00+00:00,1184.7,113.0,7.36,0.0,13.6,0.0
2025-11-28 19:45:00+00:00,1177.1,100.9,6.99,0.0,13.7,0.0
2025-11-28 20:00:00+00:00,1178.5,105.0,7.14,0.0,13.7,0.0
2025-11-28 20:15:00+00:00,1185.0,101.3,7.35,0.0,13.8,0.0
2025-11-28 20:30:00+00:00,1183.5,103.3,7.14,0.0,13.8,0.0
2025-11-28 20:45:00+00:00,1180.3,106.3,7.39,0.0,13.9,0.0
2025-11-28 21:00:00+00:00,1178.8,101.3,7.12,0.0,13.9,0.0
2025-11-28 21:15:00+00:00,1175.2,115.5,7.38,0.0,14.0,0.0
2025-11-28 21:30:00+00:00,1178.0,107.1,7.28,0.0,14.0,0.0
2025-11-28 21:45:00+00:00,1175.2,106.3,7.36,0.0,14.0,0.0
2025-11-28 22:00:00+00:00,1184.4,112.5,7.3,0.0,14.1,0.0
2025-11-28 22:15:00+00:00,1184.0,113.3,7.24,0.0,14.1,0.0
2025-11-28 22:30:00+00:00,1173.1,109.8,7.12,0.0,14.2,0.0
2025-11-28 22:45:00+00:00,1172.0,109.2,7.31,0.0,14.2,0.0
2025-11-28 23:00:00+00:00,1174.0,102.0,7.03,0.0,14.3,0.0
2025-11-28 23:15:00+00:00,1186.7,107.8,7.46,0.0,14.3,0.0
2025-11-28 23:30:00+00:00,1178.5,106.5,7.03,0.0,14.4,0.0
2025-11-28 23:45:00+00:00,1176.0,108.6,7.08,0.0,14.5,0.0
2025-11-29 00:00:00+00:00,1182.6,113.9,7.05,0.0,14.5,0.0
2025-11-29 00:15:00+00:00,1176.0,104.0,7.29,0.0,14.5,0.0
2025-11-29 00:30:00+00:00,1187.4,111.2,7.27,0.0,14.6,0.0
2025-11-29 00:45:00+00:00,1178.2,111.4,7.23,0.0,14.6,0.0
2025-11-29 01:00:00+00:00,1183.1,114.3,7.41,0.0,14.7,0.0
2025-11-29 01:15:00+00:00,1183.4,101.7,7.17,0.0,14.8,0.0
2025-11-29 01:30:00+00:00,1182.6,114.5,7.46,0.0,14.8,0.0
2025-11-29 01:45:00+00:00,1183.8,102.2,7.26,0.0,14.9,0.0
2025-11-29 02:00:00+00:00,1175.1,114.5,7.3,0.0,14.9,0.0
2025-11-29 02:15:00+00:00,1185.1,101.7,7.08,0.0,15.0,0.0
2025-11-29 02:30:00+00:00,1174.8,108.6,7.45,0.0,15.1,0.0
2025-11-29 02:45:00+00:00,1175.7,101.9,7.01,0.0,15.1,0.0
2025-11-29 03:00:00+00:00,1174.0,113.0,7.34,0.0,15.2,0.0
2025-11-29 03:15:00+00:00,1185.9,107.5,7.24,0.0,15.3,0.0
2025-11-29 03:30:00+00:00,1183.8,115.0,7.26,0.0,15.3,0.0
2025-11-29 03:45:00+00:00,1180.4,101.0,7.27,0.0,15.3,0.0
2025-11-29 04:00:00+00:00,1170.4,103.8,7.13,0.0,15.4,0.0
2025-11-29 04:15:00+00:00,1173.0,104.7,7.3,0.0,15.4,0.0
2025-11-29 04:30:00+00:00,1178.9,114.3,7.39,0.0,15.5,0.0
2025-11-29 04:45:00+00:00,1177.8,113.4,7.53,0.0,15.5,0.0
2025-11-29 05:00:00+00:00,1180.5,105.8,7.25,0.0,15.6,0.0
2025-11-29 05:15:00+00:00,1177.4,106.7,7.26,0.0,15.7,0.0
2025-11-29 05:30:00+00:00,1176.3,109.2,7.19,0.0,15.7,0.0
2025-11-29 05:45:00+00:00,1178.9,101.2,7.33,0.0,15.8,0.0
2025-11-29 06:00:00+00:00,1179.9,103.4,7.28,0.0,15.8,0.0
2025-11-29 06:15:00+00:00,1179.8,115.1,7.12,0.0,15.9,0.0
2025-11-29 06:30:00+00:00,1173.6,113.4,7.34,0.0,15.9,0.0
2025-11-29 06:45:00+00:00,1179.5,109.5,7.37,0.0,15.9,0.0
2025-11-29 07:00:00+00:00,1182.5,107.8,7.51,0.0,16.0,0.0
2025-11-29 07:15:00+00:00,1175.9,108.1,7.51,0.0,16.0,0.0
2025-11-29 07:30:00+00:00,1175.3,113.2,7.24,0.0,16.1,0.0
2025-11-29 07:45:00+00:00,1181.2,100.8,7.25,0.0,16.1,0.0
2025-11-29 08:00:00+00:00,1175.0,106.7,7.37,0.0,16.2,0.0
2025-11-29 08:15:00+00:00,1186.8,101.4,7.09,0.0,16.2,0.0
2025-11-29 08:30:00+00:00,1182.8,106.0,7.43,0.0,16.3,0.0
2025-11-29 08:45:00+00:00,1173.8,111.0,7.09,0.0,16.3,0.0
2025-11-29 09:00:00+00:00,1181.2,111.1,7.17,0.0,16.4,0.0
2025-11-29 09:15:00+00:00,1178.6,108.0,7.36,0.0,16.4,0.0
2025-11-29 09:30:00+00:00,1178.0,109.5,7.54,0.0,16.5,0.0
2025-11-29 09:45:00+00:00,1181.3,112.1,7.27,0.0,16.6,0.0
2025-11-29 10:00:00+00:00,1176.0,104.6,7.3,0.0,16.6,0.0
2025-11-29 10:15:00+00:00,1174.7,104.0,7.15,0.0,16.7,0.0
2025-11-29 10:30:00+00:00,1178.7,101.7,7.4,0.0,16.8,0.0
2025-11-29 10:45:00+00:00,1182.1,113.4,7.22,0.0,16.8,0.0
2025-11-29 11:00:00+00:00,1178.3,104.9,7.27,0.0,16.8,0.0
2025-11-29 11:15:00+00:00,1176.8,104.4,7.19,0.0,16.9,0.0
2025-11-29 11:30:00+00:00,1182.8,104.2,7.15,0.0,16.9,0.0
2025-11-29 11:45:00+00:00,1183.3,107.1,7.09,0.0,17.0,0.0
2025-11-29 12:00:00+00:00,1180.3,115.0,7.23,0.0,17.0,0.0
2025-11-29 12:15:00+00:00,1178.2,107.3,7.43,0.0,17.1,0.0
2025-11-29 12:30:00+00:00,1174.4,104.1,7.52,0.0,17.2,0.0
2025-11-29 12:45:00+00:00,1171.2,115.5,7.21,0.0,17.2,0.0
2025-11-29 13:00:00+00:00,1177.2,114.2,7.24,0.0,17.3,0.0
2025-11-29 13:15:00+00:00,1173.7,109.0,7.17,0.0,17.3,0.0
2025-11-29 13:30:00+00:00,1169.3,109.2,7.33,0.0,17.4,0.0
2025-11-29 13:45:00+00:00,1177.5,108.5,7.25,0.0,17.5,0.0
2025-11-29 14:00:00+00:00,1172.0,106.5,7.15,0.0,17.5,0.0
2025-11-29 14:15:00+00:00,1172.7,108.7,7.28,0.0,17.5,0.0
2025-11-29 14:30:00+00:00,1172.9,105.8,7.25,0.0,17.6,0.0
2025-11-29 14:45:00+00:00,1175.3,106.2,7.27,0.0,17.6,0.0
2025-11-29 15:00:00+00:00,1177.5,114.0,7.26,0.0,17.7,0.0
2025-11-29 15:15:00+00:00,1178.0,107.6,7.14,0.0,17.7,0.0
2025-11-29 15:30:00+00:00,1176.5,103.9,7.38,0.0,17.8,0.0
2025-11-29 15:45:00+00:00,1177.1,112.2,7.23,0.0,17.9,0.0
2025-11-29 16:00:00+00:00,1175.4,112.8,7.28,0.0,17.9,0.0
2025-11-29 16:15:00+00:00,1173.6,102.6,7.05,0.0,17.9,0.0
2025-11-29 16:30:00+00:00,1180.4,105.5,7.31,0.0,18.0,0.0
2025-11-29 16:45:00+00:00,1177.8,106.6,7.34,0.0,18.0,0.0
2025-11-29 17:00:00+00:00,1177.1,104.0,7.5,0.0,18.1,0.0
2025-11-29 17:15:00+00:00,1182.6,107.1,7.1,0.0,18.1,0.0
2025-11-29 17:30:00+00:00,1177.1,114.2,7.24,0.0,18.2,0.0
2025-11-29 17:45:00+00:00,1171.3,105.4,7.35,0.0,18.2,0.0
2025-11-29 18:00:00+00:00,1172.4,107.7,6.83,0.0,18.3,0.0
2025-11-29 18:15:00+00:00,1169.0,104.5,7.41,0.0,18.3,0.0
2025-11-29 18:30:00+00:00,1176.1,105.7,7.0,0.0,18.4,0.0
2025-11-29 18:45:00+00:00,1174.7,111.9,7.1,0.0,18.4,0.0
2025-11-29 19:00:00+00:00,1179.6,109.6,7.2,0.0,18.5,0.0
2025-11-29 19:15:00+00:00,1179.2,102.0,7.26,0.0,18.5,0.0
2025-11-29 19:30:00+00:00,1178.2,113.0,7.3,0.0,18.6,0.0
2025-11-29 19:45:00+00:00,1168.1,106.9,7.29,0.0,18.7,0.0
2025-11-29 20:00:00+00:00,1174.9,107.2,7.2,0.0,18.8,0.0
2025-11-29 20:15:00+00:00,1174.3,109.9,7.33,0.0,18.8,0.0
2025-11-29 20:30:00+00:00,1171.2,101.0,7.08,0.0,18.9,0.0
2025-11-29 20:45:00+00:00,1175.0,110.8,7.06,0.0,18.9,0.0
2025-11-29 21:00:00+00:00,1169.1,108.7,7.35,0.0,19.0,0.0
2025-11-29 21:15:00+00:00,1180.9,110.4,7.37,0.0,19.0,0.0
2025-11-29 21:30:00+00:00,1179.7,112.9,7.19,0.0,19.1,0.0
2025-11-29 21:45:00+00:00,1171.8,100.6,7.33,0.0,19.1,0.0
2025-11-29 22:00:00+00:00,1178.8,103.9,7.34,0.0,19.2,0.0
2025-11-29 22:15:00+00:00,1178.2,109.0,7.32,0.0,19.2,0.0
2025-11-29 22:30:00+00:00,1169.6,110.6,7.25,0.0,19.3,0.0
2025-11-29 22:45:00+00:00,1176.3,113.2,7.14,0.0,19.3,0.0
2025-11-29 23:00:00+00:00,1168.9,112.1,7.24,0.0,19.3,0.0
2025-11-29 23:15:00+00:00,1166.3,108.6,7.35,0.0,19.4,0.0
2025-11-29 23:30:00+00:00,1173.9,100.9,7.32,0.0,19.4,0.0
2025-11-29 23:45:00+00:00,1171.4,108.3,7.33,0.0,19.5,0.0
2025-11-30 00:00:00+00:00,1166.0,108.6,7.27,0.0,19.5,0.0
2025-11-30 00:15:00+00:00,1178.3,105.7,7.26,0.0,19.6,0.0
2025-11-30 00:30:00+00:00,1167.3,101.5,7.12,0.0,19.6,0.0
2025-11-30 00:45:00+00:00,1173.4,107.0,7.09,0.0,19.7,0.0
2025-11-30 01:00:00+00:00,1170.7,111.2,7.21,0.0,19.7,0.0
2025-11-30 01:15:00+00:00,1174.4,108.1,7.36,0.0,19.8,0.0
2025-11-30 01:30:00+00:00,1168.7,113.4,7.12,0.0,19.9,0.0
2025-11-30 01:45:00+00:00,1178.2,115.3,7.28,0.0,19.9,0.0
2025-11-30 02:00:00+00:00,1172.5,104.7,7.26,0.0,19.9,0.0
2025-11-30 02:15:00+00:00,1174.6,101.5,7.16,0.0,20.0,0.0
2025-11-30 02:30:00+00:00,1177.7,104.1,7.29,0.0,20.0,0.0
2025-11-30 02:45:00+00:00,1175.3,101.4,7.37,0.0,20.1,0.0
2025-11-30 03:00:00+00:00,1169.9,103.0,7.16,0.0,20.1,0.0
2025-11-30 03:15:00+00:00,1167.7,100.7,7.27,0.0,20.2,0.0
2025-11-30 03:30:00+00:00,1176.3,101.5,7.11,0.0,20.3,0.0
2025-11-30 03:45:00+00:00,1171.3,110.6,7.18,0.0,20.3,0.0
2025-11-30 04:00:00+00:00,1171.0,103.9,7.19,0.0,20.4,0.0
2025-11-30 04:15:00+00:00,1181.2,108.9,7.04,0.0,20.5,0.0
2025-11-30 04:30:00+00:00,1179.7,112.8,7.13,0.0,20.5,0.0
2025-11-30 04:45:00+00:00,1170.3,107.0,7.19,0.0,20.6,0.0
2025-11-30 05:00:00+00:00,1171.8,101.3,7.23,0.0,20.6,0.0
2025-11-30 05:15:00+00:00,1168.4,106.9,7.19,0.0,20.7,0.0
2025-11-30 05:30:00+00:00,1176.9,106.5,7.19,0.0,20.7,0.0
2025-11-30 05:45:00+00:00,1178.9,115.3,7.36,0.0,20.8,0.0
2025-11-30 06:00:00+00:00,1173.2,105.2,7.46,0.0,20.9,0.0
2025-11-30 06:15:00+00:00,1176.4,101.5,7.07,0.0,20.9,0.0
2025-11-30 06:30:00+00:00,1170.8,105.3,7.22,0.0,20.9,0.0
2025-11-30 06:45:00+00:00,996.5,337.2,7.52,7.64,21.0,0.0
2025-11-30 07:00:00+00:00,754.0,778.5,7.68,13.77,20.6,0.0
2025-11-30 07:15:00+00:00,664.2,848.7,7.55,17.17,20.3,0.0
2025-11-30 07:30:00+00:00,664.7,819.8,7.65,17.17,19.9,0.0
2025-11-30 07:45:00+00:00,665.4,862.9,7.58,13.77,19.5,0.0
2025-11-30 08:00:00+00:00,667.2,852.0,7.51,7.64,19.6,0.0
2025-11-30 08:15:00+00:00,664.8,895.5,7.29,0.0,19.7,0.0
2025-11-30 08:30:00+00:00,667.6,871.3,7.22,0.0,19.8,0.0
2025-11-30 08:45:00+00:00,668.4,872.2,7.12,0.0,19.8,0.0
2025-11-30 09:00:00+00:00,667.1,892.7,7.38,0.0,19.9,0.0
2025-11-30 09:15:00+00:00,665.1,872.7,7.27,0.0,19.9,0.0
2025-11-30 09:30:00+00:00,664.3,827.7,7.35,0.0,20.0,0.0
2025-11-30 09:45:00+00:00,666.0,813.5,7.17,0.0,20.0,0.0
2025-11-30 10:00:00+00:00,664.8,852.1,7.28,0.0,20.1,0.0
2025-11-30 10:15:00+00:00,665.2,868.3,7.2,0.0,20.1,0.0
2025-11-30 10:30:00+00:00,755.1,776.8,7.18,0.0,20.1,0.0
2025-11-30 10:45:00+00:00,998.1,358.0,7.39,0.0,20.2,0.0
